fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
-0.3975,0.1843,-0.4723,0.0291,0.0316,0.0799,0.1797,0.0731,0.3256,0.0787,0.5362,6,white
-0.3975,-0.6054,0.0094,0.1288,0.0233,0.066,0.2373,0.1062,0.4806,0.073,0.6667,6,white
-0.0889,0.3058,3.2439,0.0123,0.3073,0.0764,0.1935,0.0966,0.3488,0.1348,0.3623,6,white
-0.3975,-0.6054,0.0094,0.1288,0.0233,0.066,0.2373,0.1062,0.4806,0.073,0.6667,6,white
-1.0146,-0.8484,-0.61,0.0138,0.0465,0.1285,0.2005,0.0598,0.4961,0.1517,0.5797,6,white
-1.0146,-1.3344,-0.3347,0.0644,0.0349,0.1354,0.2396,0.0993,0.6434,0.2584,0.5942,6,white
-1.1689,-0.5447,-0.3347,0.1564,0.0681,0.1979,0.2535,0.1698,0.2946,0.1573,0.2609,6,white
-1.0146,-0.8484,-0.61,0.0138,0.0465,0.1285,0.2005,0.0598,0.4961,0.1517,0.5797,6,white
-1.4003,-1.0306,-0.3347,0.0322,0.0664,0.0937,0.2258,0.0989,0.5736,0.1854,0.3333,6,white
-0.7061,0.1235,-0.8853,0.0399,0.1096,0.0486,0.076,0.1637,0.6512,0.1685,0.6812,6,red
0.2196,1.8244,-2.1928,0.0276,0.113,0.059,0.053,0.181,0.4651,0.2135,0.2899,6,red
4.6166,0.731,1.3858,0.0245,0.103,0.0382,0.0668,0.2601,0.2946,0.191,0.1449,6,red
0.8367,1.4599,-1.2982,0.0353,0.1445,0.0451,0.1313,0.2177,0.3488,0.2247,0.1594,6,red
0.8367,1.5814,-1.2982,0.0307,0.1262,0.0174,0.0415,0.2177,0.4574,0.2079,0.1739,6,red
1.2224,0.8525,0.6288,0.0414,0.1379,0.0868,0.106,0.2138,0.4574,0.1742,0.3623,6,red
2.2253,1.8851,0.3535,0.069,0.1678,0.0347,0.1359,0.2986,0.4651,0.236,0.3478,6,red
-0.8604,-0.7877,-0.1282,0.0874,0.0498,0.1597,0.2995,0.0688,0.4264,0.0506,0.6812,6,white
-0.7832,-0.7269,-0.1282,0.181,0.0748,0.3715,0.3364,0.1961,0.2946,0.1404,0.2174,6,white
-0.5518,-0.4232,-0.8853,0.092,0.0598,0.3368,0.3894,0.1259,0.3411,0.0674,0.3043,6,white
3.2281,1.5814,1.1793,0.0322,0.1262,0.0312,0.0806,0.2369,0.3333,0.2303,0.3623,6,red
-0.5518,-0.4839,-0.5412,0.1564,0.0548,0.1597,0.2857,0.1714,0.2791,0.1011,0.3043,6,white
-0.6289,-0.4232,-0.1971,0.0506,0.0415,0.2118,0.3088,0.1014,0.2946,0.2079,0.4493,6,white
-1.1689,-0.7269,-0.8164,0.2362,0.0581,0.1389,0.2465,0.2219,0.3876,0.1348,0.1304,6,white
-0.3204,-0.4839,-0.4035,0.0215,0.0166,0.0781,0.1521,0.0636,0.3411,0.1404,0.5507,6,white
-1.1689,-0.9699,-0.4035,0.0245,0.0233,0.0694,0.2051,0.0422,0.2713,0.1798,0.6232,6,white
-0.4747,0.1235,1.0417,0.0123,0.2259,0.0868,0.2719,0.1085,0.2868,0.191,0.3043,6,white
-1.0146,-1.2129,-0.8164,0.0153,0.0515,0.0868,0.2488,0.076,0.4109,0.1292,0.4928,6,white
-1.3232,-0.6662,-0.8853,0.0245,0.0581,0.1319,0.3571,0.096,0.3643,0.118,0.3478,6,white
-0.3975,-1.3951,-0.4035,0.2178,0.0731,0.1493,0.2051,0.186,0.3721,0.073,0.2609,6,white
-0.1661,-0.6054,-0.5412,0.0184,0.0631,0.0972,0.1959,0.1041,0.4496,0.118,0.2754,6,white
-0.3975,-1.3951,-0.4035,0.2178,0.0731,0.1493,0.2051,0.186,0.3721,0.073,0.2609,6,white
0.3739,-0.4839,-0.1282,0.0169,0.0831,0.066,0.0737,0.1502,0.4419,0.1404,0.4058,6,red
3.8452,0.8525,1.5234,0.0307,0.1262,0.0625,0.1336,0.2485,0.2946,0.2191,0.3623,6,red
-0.7061,-0.7269,-0.1282,0.0215,0.0681,0.0764,0.2627,0.095,0.4031,0.1404,0.3478,6,white
1.1453,-0.1802,0.9729,0.0123,0.0831,0.0347,0.0438,0.183,0.4961,0.3034,0.3043,6,red
1.9938,0.6095,1.0417,0.0291,0.0897,0.0278,0.0507,0.2119,0.4031,0.2416,0.4058,6,red
-0.9375,-0.8484,-0.4035,0.0951,0.0664,0.0729,0.2005,0.1097,0.3333,0.1124,0.4348,6,white
-0.1661,-0.8484,0.0782,0.0629,0.0349,0.0833,0.1613,0.0947,0.124,0.1798,0.3623,6,white
-0.4747,-0.4839,-0.3347,0.1718,0.0648,0.0937,0.2442,0.1725,0.1163,0.1517,0.2464,6,white
-1.0918,-0.2409,-0.61,0.0138,0.0415,0.125,0.265,0.0308,0.186,0.0674,0.5942,6,white
-2.6346,-0.1802,-2.0552,0.161,0.0449,0.066,0.2488,0.1035,0.7984,0.1236,0.6377,6,white
-0.7832,0.1235,-0.6788,0.0713,0.0482,0.1493,0.3203,0.0912,0.3876,0.1011,0.4638,6,white
-0.2432,1.0954,1.5234,0.112,0.0449,0.0764,0.3756,0.1072,0.4186,0.1404,0.6087,6,white
-0.1661,1.2777,-1.8487,0.1135,0.0449,0.0625,0.3641,0.1076,0.4186,0.1348,0.6087,6,white
-1.0918,-0.8484,-1.0917,0.0123,0.0548,0.1493,0.2143,0.0388,0.3953,0.0843,0.6087,6,white
-0.7832,0.1235,-0.6788,0.0713,0.0482,0.1493,0.3203,0.0912,0.3876,0.1011,0.4638,6,white
-0.6289,2.0066,-1.6423,0.023,0.0598,0.0625,0.0968,0.1502,0.5969,0.1517,0.4928,6,red
-1.0146,-0.1195,-0.8164,0.2117,0.0681,0.0972,0.318,0.1841,0.4031,0.1067,0.3333,6,white
-1.2461,-0.6662,-0.1971,0.0383,0.0233,0.0625,0.1912,0.0688,0.4109,0.1629,0.4638,6,white
-0.4747,-0.6662,0.0094,0.0169,0.0249,0.0868,0.2212,0.0719,0.4419,0.2135,0.5507,6,white
2.4567,0.4272,1.5923,0.0399,0.1113,0.0729,0.1106,0.2408,0.3333,0.3764,0.2754,6,red
0.6053,2.0066,-0.1282,0.0215,0.0847,0.1285,0.129,0.1675,0.4186,0.191,0.3188,6,red
2.9967,0.6702,2.831,0.0399,0.0947,0.0174,0.0369,0.2215,0.3488,0.2472,0.4638,6,red
-0.9375,-1.0306,-0.7476,0.0828,0.0681,0.0868,0.2949,0.1309,0.2791,0.1798,0.2609,6,white
-0.0889,0.245,0.6976,0.1718,0.0532,0.1076,0.4309,0.176,0.2481,0.1517,0.2899,6,white
0.6053,-0.0587,0.0094,0.0613,0.0532,0.1042,0.4009,0.0912,0.155,0.2921,0.6087,6,white
-0.9375,-0.9091,-0.1971,0.0092,0.0615,0.0972,0.1982,0.0621,0.3876,0.1742,0.4783,6,white
-0.7061,-0.3624,0.147,0.115,0.0482,0.1493,0.2834,0.1035,0.4186,0.0393,0.5942,6,white
3.6138,0.245,1.317,0.0215,0.186,0.0208,0.0323,0.2408,0.4031,0.3034,0.3478,6,red
-1.1689,-0.7269,-0.1971,0.0445,0.0515,0.0903,0.3226,0.0555,0.3488,0.0787,0.5942,6,white
1.7624,2.6748,-0.6788,0.0199,0.113,0.0174,0.0599,0.2254,0.4186,0.191,0.3768,6,red
4.3081,3.0393,2.1428,0.0276,0.1312,0.0417,0.0668,0.2427,0.2946,0.2135,0.3478,6,red
3.6138,0.1843,2.5557,0.0261,0.1146,0.0382,0.0415,0.1675,0.2171,0.2416,0.6957,6,red
2.4567,0.002,1.7987,0.0475,0.2741,0.0174,0.023,0.1907,0.3643,0.2697,0.4783,6,red
1.3767,0.5487,0.147,0.0291,0.1179,0.0868,0.1843,0.2234,0.5116,0.2247,0.2174,6,red
2.611,0.8525,2.2116,0.0245,0.1694,0.0174,0.0323,0.1907,0.4186,0.2472,0.5362,6,red
-0.7832,-0.3017,-0.61,0.181,0.0648,0.1111,0.4493,0.1737,0.3023,0.191,0.2754,6,white
-0.7061,-0.4839,-0.4723,0.0706,0.0615,0.0347,0.2926,0.0947,0.1938,0.2584,0.4348,6,white
-0.9375,-0.7269,-0.61,0.0675,0.0598,0.0312,0.2673,0.106,0.1705,0.2303,0.2899,6,white
0.2196,0.0628,0.3535,0.0291,0.0947,0.0972,0.1912,0.0488,0.3256,0.1124,0.6812,6,white
-0.4747,0.3058,-0.2659,0.1319,0.0449,0.0312,0.1982,0.0954,0.2713,0.073,0.5942,6,white
-0.7061,-0.6662,0.0782,0.0966,0.0714,0.0764,0.2581,0.129,0.3953,0.1348,0.3478,6,white
-0.6289,-0.4232,-0.1282,0.0153,0.0515,0.0625,0.1843,0.0729,0.4651,0.2416,0.5072,6,white
3.3052,0.6702,1.2482,0.0368,0.1146,0.0625,0.0945,0.2543,0.4186,0.5,0.4348,6,red
3.2281,1.7332,2.3493,0.0859,0.1312,0.0174,0.0415,0.2254,0.3023,0.4326,0.7681,6,red
0.8367,0.488,0.4223,0.0291,0.1412,0.0799,0.1244,0.208,0.4574,0.2697,0.4058,6,red
0.8367,-0.4839,0.6976,0.0215,0.1179,0.0347,0.0484,0.1984,0.3798,0.3258,0.2029,6,red
5.0023,0.4576,2.4869,0.0353,0.1262,0.0556,0.0853,0.2755,0.2636,0.3258,0.2899,6,red
0.8367,-0.4839,0.6976,0.0215,0.1179,0.0347,0.0484,0.1984,0.3798,0.3258,0.2029,6,red
0.8367,-0.4839,0.6976,0.0215,0.1179,0.0347,0.0484,0.1984,0.3798,0.3258,0.2029,6,red
-0.8604,-0.6054,-0.3347,0.1672,0.0681,0.1736,0.2926,0.1475,0.3876,0.0843,0.4058,6,white
-0.7832,-0.4839,-0.1971,0.0215,0.0449,0.0521,0.1866,0.0713,0.4729,0.2191,0.5507,6,white
-0.4747,0.002,-0.4723,0.0644,0.0482,0.0521,0.265,0.0939,0.4961,0.2753,0.6667,6,white
-1.2461,-0.6965,-0.5412,0.1411,0.0748,0.2014,0.3088,0.1608,0.3488,0.0955,0.3188,6,white
-0.2432,-0.4839,-0.1971,0.0552,0.0565,0.1111,0.2488,0.0596,0.3411,0.0506,0.6522,6,white
0.451,1.2169,-0.4035,0.0215,0.1312,0.0764,0.0968,0.2119,0.5349,0.2921,0.1739,6,red
-0.6289,-0.1802,-0.2659,0.0291,0.0498,0.1146,0.3018,0.0453,0.3876,0.0899,0.6812,6,white
0.1425,-1.0914,-0.1282,0.0123,0.0914,0.1146,0.3687,0.0819,0.3023,0.1124,0.4976,6,white
0.9139,-0.4232,-0.1282,0.0245,0.0465,0.1215,0.2834,0.0721,0.1318,0.0449,0.5024,6,white
-1.0146,-0.8484,-0.2659,0.0061,0.0565,0.1528,0.2166,0.0621,0.5271,0.1067,0.4928,6,white
0.5282,-0.6054,0.56,0.0153,0.0781,0.0347,0.0438,0.1849,0.4651,0.3652,0.1014,6,red
1.4539,-0.3624,1.1105,0.0184,0.0963,0.0868,0.0922,0.1849,0.4651,0.4607,0.3768,6,red
5.2338,0.4272,2.1428,0.0491,0.1329,0.0174,0.0945,0.2755,0.2248,0.3315,0.4058,6,red
1.0682,0.6702,-0.0594,0.0307,0.1279,0.0694,0.1014,0.2138,0.5039,0.3876,0.2754,6,red
2.1481,0.488,1.2482,0.0429,0.1628,0.0208,0.0346,0.208,0.4186,0.3989,0.5507,6,red
0.1425,-0.4232,1.3858,0.2316,0.0748,0.1215,0.3065,0.2076,0.2481,0.2247,0.2947,6,white
-1.1689,-0.3624,0.2159,0.0092,0.0714,0.1319,0.3111,0.0765,0.5581,0.264,0.4783,6,white
-1.0918,-0.7269,-0.4723,0.0138,0.0249,0.0694,0.2373,0.1008,0.5039,0.2022,0.3478,6,white
-0.9375,-0.8484,-0.4035,0.0951,0.0664,0.0729,0.2005,0.1097,0.3333,0.1124,0.4348,6,white
-0.4747,-0.7877,-0.1282,0.1426,0.0532,0.2188,0.3871,0.1521,0.2713,0.1573,0.3043,6,white
-1.1689,-0.7269,-0.8164,0.2362,0.0581,0.1389,0.2465,0.2219,0.3876,0.1348,0.1304,6,white
0.8367,1.9459,-1.1605,0.0199,0.1163,0.0556,0.0829,0.1945,0.4574,0.1798,0.2319,6,red
0.451,0.731,-0.4035,0.0199,0.1312,0.0764,0.1083,0.2119,0.5504,0.2921,0.1739,6,red
5.0023,0.4576,2.4869,0.0353,0.1262,0.0556,0.0853,0.2755,0.2636,0.3258,0.2899,6,red
3.3052,1.5206,1.8675,0.0307,0.1296,0.0417,0.0991,0.2254,0.3566,0.2416,0.4348,6,red
3.3052,1.5206,1.8675,0.0307,0.1296,0.0417,0.0991,0.2254,0.3566,0.2416,0.4348,6,red
-1.1689,-0.7269,-0.8164,0.2362,0.0581,0.1389,0.2465,0.2219,0.3876,0.1348,0.1304,6,white
-1.1689,-0.7269,-0.8164,0.2362,0.0581,0.1389,0.2465,0.2219,0.3876,0.1348,0.1304,6,white
-0.7832,-0.6054,-0.3347,0.2485,0.0515,0.1632,0.2834,0.1889,0.3953,0.0899,0.3623,6,white
-1.1689,-0.7269,-0.8164,0.2362,0.0581,0.1389,0.2465,0.2219,0.3876,0.1348,0.1304,6,white
-0.9375,-0.8484,-0.4035,0.0951,0.0664,0.0729,0.2005,0.1097,0.3333,0.1124,0.4348,6,white
-0.3975,0.4272,-0.3347,0.0307,0.0399,0.0833,0.182,0.0723,0.2558,0.0674,0.5362,6,white
-0.9375,-0.8484,-0.4035,0.0951,0.0664,0.0729,0.2005,0.1097,0.3333,0.1124,0.4348,6,white
-0.7061,-0.3624,-0.6788,0.1672,0.0449,0.0903,0.3318,0.1415,0.2171,0.0618,0.3768,6,white
-0.2432,-0.7269,0.0094,0.0798,0.0532,0.066,0.2604,0.1128,0.3488,0.1854,0.4638,6,white
-0.2432,-0.7269,0.0094,0.0798,0.0532,0.066,0.2604,0.1128,0.3488,0.1854,0.4638,6,white
-0.1661,-0.8484,0.2159,0.1258,0.0465,0.1042,0.2235,0.1305,0.3178,0.1517,0.4348,6,white
-1.2461,-0.4839,-2.1928,0.1472,0.0482,0.0417,0.2419,0.1164,0.5581,0.1348,0.6377,6,white
-0.7061,-0.3624,-0.1282,0.092,0.3306,0.2049,0.341,0.1479,0.2946,0.1011,0.2029,6,white
-0.0889,0.3058,0.4911,0.161,0.0415,0.0833,0.4562,0.1745,0.2558,0.1685,0.2899,6,white
-0.2432,-0.4839,-0.1971,0.0552,0.0565,0.1111,0.2488,0.0596,0.3411,0.0506,0.6522,6,white
-0.8604,-0.6054,-0.4723,0.0153,0.0581,0.0799,0.2512,0.0962,0.5194,0.2079,0.4203,6,white
-1.0146,-0.5447,-0.5412,0.1043,0.0581,0.0694,0.2465,0.1448,0.5116,0.2022,0.3623,6,white
0.1425,1.7636,-1.7111,0.0276,0.1346,0.0347,0.0714,0.208,0.5504,0.3034,0.2464,6,red
-1.7089,-0.5143,-0.6788,0.0322,0.0565,0.1562,0.3387,0.1016,0.7984,0.3034,0.4783,6,white
-0.5518,0.3058,-0.61,0.1181,0.0698,0.0937,0.1959,0.156,0.5581,0.1854,0.5942,6,red
0.451,1.0954,-0.4723,0.0199,0.1196,0.0451,0.0737,0.2177,0.5504,0.2416,0.1449,6,red
-1.0146,-0.6662,-0.2659,0.1227,0.0615,0.125,0.3134,0.139,0.3953,0.1742,0.3768,6,white
0.1425,-0.4839,-0.1971,0.0475,0.0648,0.0451,0.1544,0.0846,0.2636,0.1292,0.4928,6,white
-0.1661,-0.8484,0.56,0.0077,0.0814,0.1007,0.2005,0.1178,0.2403,0.0899,0.1739,6,white
-0.5518,-0.7877,0.6976,0.0077,0.0831,0.1111,0.2189,0.1078,0.3101,0.0899,0.2464,6,white
0.0653,-0.5447,-0.3347,0.0491,0.0631,0.0521,0.1682,0.0891,0.2713,0.1348,0.4783,6,white
-0.3204,-0.4232,-0.5412,0.0613,0.1478,0.1215,0.2788,0.1351,0.3333,0.1517,0.2319,6,white
-0.6289,0.9739,-0.8164,0.0276,0.0831,0.0625,0.2442,0.1163,0.3566,0.1011,0.1739,6,white
-0.7061,-0.3017,-0.61,0.2086,0.0465,0.0799,0.2143,0.1575,0.2791,0.0899,0.3768,6,white
-0.3204,-0.2409,-0.4035,0.3021,0.0465,0.1528,0.3318,0.1959,0.2481,0.0899,0.6232,6,white
-0.3975,-0.3624,0.6976,0.0445,0.0432,0.1458,0.2281,0.0598,0.3566,0.0899,0.6087,6,white
1.1453,2.1281,-0.0594,0.0368,0.1279,0.0764,0.1728,0.2524,0.5891,0.2921,0.5217,6,red
-1.3232,-0.7877,-0.4723,0.0092,0.0515,0.059,0.159,0.0569,0.4574,0.191,0.4783,6,white
-0.9375,-0.8484,-0.4723,0.0215,0.0532,0.1007,0.2051,0.0708,0.4264,0.191,0.4493,6,white
-0.8604,-1.0306,-0.1971,0.0077,0.0532,0.1076,0.1982,0.0627,0.4186,0.1966,0.4638,6,white
2.611,0.6095,2.4869,0.0537,0.1744,0.0174,0.0415,0.1907,0.2636,0.2472,0.7826,6,red
2.3024,1.8547,0.2847,0.0184,0.0731,0.0139,0.0184,0.2138,0.3488,0.1124,0.2899,6,red
1.2224,0.731,0.9041,0.0307,0.093,0.0208,0.0276,0.1463,0.4651,0.3202,0.8696,6,red
3.2281,0.1235,2.5557,0.023,0.1346,0.0174,0.0346,0.2485,0.3488,0.2247,0.1739,6,red
1.8396,1.2169,0.6976,0.0276,0.1196,0.0833,0.106,0.1907,0.3721,0.2753,0.4928,6,red
4.0766,0.1843,1.5923,0.0307,0.1229,0.0833,0.1429,0.2389,0.3333,0.3371,0.3478,6,red
2.5338,-0.3624,1.317,0.0169,0.1179,0.0312,0.0415,0.2138,0.3721,0.3764,0.2029,6,red
2.4567,-0.6054,1.1793,0.0184,0.1096,0.0174,0.0323,0.2042,0.3566,0.4719,0.4348,6,red
1.6853,2.0977,-1.4358,0.0322,0.113,0.0174,0.0576,0.2177,0.3643,0.2697,0.3043,6,red
-0.4747,0.4272,-0.3347,0.1549,0.1678,0.066,0.2235,0.1853,0.2791,0.1067,0.1449,6,white
-1.1689,-0.5447,-0.4035,0.1825,0.0664,0.1788,0.2304,0.1889,0.2791,0.1292,0.2029,6,white
-0.3204,-0.2409,-0.3347,0.1687,0.0316,0.0729,0.2097,0.1163,0.186,0.0899,0.5362,6,white
-0.3204,-0.2409,-0.3347,0.1687,0.0316,0.0729,0.2097,0.1163,0.186,0.0899,0.5362,6,white
-0.4747,-1.0306,0.2847,0.0199,0.0449,0.1285,0.2396,0.0665,0.2558,0.1798,0.4928,6,white
-0.2432,-0.9091,0.2159,0.1979,0.0482,0.1667,0.2581,0.161,0.2171,0.2303,0.3913,6,white
-0.3204,-1.0914,0.2847,0.0107,0.0415,0.1076,0.212,0.0669,0.2326,0.2022,0.4783,6,white
0.1425,0.1235,0.0094,0.0199,0.0449,0.0903,0.2604,0.0935,0.3333,0.1517,0.4638,6,white
1.1453,2.1281,-0.0594,0.0368,0.1279,0.0764,0.1728,0.2524,0.5891,0.2921,0.5217,6,red
0.451,1.0954,-0.4723,0.0199,0.1196,0.0451,0.0737,0.2177,0.5504,0.2416,0.1449,6,red
-0.3975,-0.6054,-0.1282,0.1472,0.1013,0.1493,0.3986,0.1841,0.1085,0.1348,0.1304,6,white
-0.6289,-1.2129,-0.2659,0.112,0.0797,0.0694,0.1751,0.1377,0.4186,0.0787,0.2899,6,white
-0.6289,0.9739,-0.8164,0.0276,0.0831,0.0625,0.2442,0.1163,0.3566,0.1011,0.1739,6,white
0.2196,-0.7877,-0.1971,0.0138,0.0615,0.1181,0.2327,0.0794,0.3333,0.1292,0.4783,6,white
-0.4747,0.4272,-0.3347,0.1549,0.1678,0.066,0.2235,0.1853,0.2791,0.1067,0.1449,6,white
-0.6289,-1.2129,-0.2659,0.112,0.0797,0.0694,0.1751,0.1377,0.4186,0.0787,0.2899,6,white
-0.0889,0.6095,-0.3347,0.1196,0.0797,0.2049,0.3548,0.1053,0.3411,0.0787,0.5507,6,white
-0.0889,0.6095,-0.3347,0.1196,0.0797,0.2049,0.3548,0.1053,0.3411,0.0787,0.5507,6,white
-0.7832,-0.6054,-0.2659,0.1779,0.0664,0.184,0.2926,0.156,0.3643,0.0843,0.3913,6,white
0.2968,-0.4839,0.0094,0.0107,0.0648,0.0764,0.1613,0.0615,0.186,0.1348,0.5797,6,white
-1.1689,-0.5447,-0.4035,0.1825,0.0664,0.1788,0.2627,0.1889,0.2791,0.1292,0.2029,6,white
-1.1689,-0.5447,-0.7476,0.0138,0.0581,0.0694,0.235,0.0831,0.4496,0.2079,0.4348,6,white
-1.0918,-0.6662,-0.7476,0.0138,0.0581,0.0694,0.2396,0.0823,0.4496,0.1966,0.4348,6,white
-1.4003,-0.4536,-0.2659,0.1104,0.0714,0.0903,0.1959,0.139,0.3643,0.0899,0.3478,6,white
1.6081,0.3058,0.56,0.0307,0.1063,0.0312,0.0461,0.2177,0.4806,0.2978,0.3188,6,red
1.6081,2.6444,-0.3347,0.0337,0.1146,0.0799,0.1152,0.2177,0.4574,0.2528,0.3768,6,red
1.0682,1.1562,-0.6788,0.0215,0.1512,0.0208,0.0484,0.1849,0.3721,0.191,0.3188,6,red
-0.1661,-0.7269,-0.1282,0.0123,0.0515,0.0451,0.1313,0.0528,0.3721,0.0618,0.5797,6,white
-0.3975,-0.8484,-0.5412,0.0905,0.0581,0.0937,0.2166,0.1228,0.3101,0.0618,0.3188,6,white
0.6825,-0.4232,0.0782,0.0107,0.0598,0.0868,0.2166,0.0684,0.2016,0.1236,0.6377,6,white
-0.9375,-0.9091,-0.4035,0.0123,0.0498,0.1007,0.2258,0.0553,0.4651,0.1067,0.6377,6,white
-0.3204,0.002,-0.3347,0.0706,0.0847,0.0451,0.3756,0.1043,0.4264,0.1966,0.5217,6,white
-0.7061,-0.6054,-0.6788,0.1733,0.0681,0.2222,0.3986,0.1828,0.2636,0.2022,0.1884,6,white
-0.3204,-0.6054,0.0782,0.0399,0.0664,0.2326,0.3571,0.1182,0.2946,0.264,0.3188,6,white
-0.6289,-0.5447,0.0782,0.0169,0.0465,0.1181,0.2465,0.0873,0.3953,0.2472,0.3768,6,white
3.6138,0.3058,2.5557,0.0337,0.1429,0.0556,0.0668,0.2369,0.2946,0.2191,0.4058,6,red
2.4567,0.4272,1.5923,0.0399,0.1113,0.0729,0.1106,0.2408,0.3333,0.3764,0.2754,6,red
3.6138,0.3665,2.2805,0.0238,0.098,0.0208,0.0484,0.2254,0.2636,0.2584,0.4783,6,red
1.7624,2.4014,-1.5046,0.023,0.1163,0.0174,0.0576,0.2215,0.3953,0.191,0.3043,6,red
-0.7832,-0.8484,-0.4723,0.2209,0.0764,0.0243,0.2627,0.2036,0.3643,0.1742,0.2319,6,white
-0.5518,-0.1802,2.0052,0.1902,0.0731,0.1042,0.2696,0.1922,0.2868,0.1573,0.1884,6,white
-0.4747,-0.5447,0.0094,0.0767,0.0498,0.0486,0.1429,0.0871,0.186,0.1685,0.4493,6,white
0.2196,0.245,1.6611,0.1396,0.0764,0.0486,0.3779,0.1724,0.3178,0.2416,0.2754,6,white
-1.0146,-0.6054,0.147,0.0215,0.0465,0.1354,0.235,0.0457,0.3643,0.1573,0.6232,6,white
-1.4775,-0.0587,-0.1282,0.0092,0.0648,0.0833,0.2604,0.0644,0.4651,0.2247,0.4783,6,white
-0.3975,-0.8484,-0.5412,0.0905,0.0581,0.0937,0.2166,0.1228,0.3101,0.0618,0.3188,6,white
-1.0918,-0.7269,-0.1971,0.0107,0.0449,0.0833,0.1429,0.0297,0.4031,0.073,0.6667,6,white
0.6825,-0.4232,0.0782,0.0107,0.0598,0.0868,0.2166,0.0684,0.2016,0.1236,0.6377,6,white
0.6053,-0.6054,0.0782,0.0092,0.0581,0.0937,0.2189,0.0625,0.2403,0.118,0.6522,6,white
-0.3975,0.4272,-0.3347,0.0307,0.0399,0.0833,0.182,0.0723,0.2558,0.0674,0.5362,6,white
-0.3975,-0.6054,-0.0594,0.0261,0.0581,0.125,0.2465,0.0582,0.4419,0.1348,0.7101,6,white
-0.2432,-0.4839,0.4223,0.1518,0.0581,0.1111,0.3065,0.1554,0.2636,0.1573,0.3333,6,white
-0.3204,-0.3624,-0.1971,0.1733,0.0714,0.1736,0.3295,0.1606,0.2326,0.2022,0.3478,6,white
0.0653,-0.4839,0.0094,0.0092,0.0532,0.0972,0.2028,0.0515,0.2713,0.1292,0.5797,6,white
-0.7832,0.0628,-0.8164,0.2684,0.0997,0.1111,0.3502,0.2308,0.3333,0.1573,0.1159,6,white
-0.7832,0.0628,-0.8164,0.2684,0.0997,0.1111,0.3502,0.2308,0.3333,0.1573,0.1159,6,white
-0.7061,-0.6662,-0.6788,0.2584,0.0748,0.1424,0.3341,0.2202,0.3101,0.2135,0.1884,6,white
-0.7832,0.002,-0.4723,0.1764,0.0831,0.1111,0.3802,0.204,0.3256,0.191,0.1014,6,white
-0.4747,0.6095,0.0094,0.0368,0.1429,0.0417,0.159,0.0468,0.2946,0.2303,0.6957,6,white
-0.3204,-0.3017,0.0094,0.0184,0.0382,0.059,0.2857,0.074,0.2558,0.2247,0.4638,6,white
-1.1689,-0.5447,-0.3347,0.1672,0.0515,0.0799,0.2627,0.135,0.4729,0.0506,0.4058,6,white
-0.3204,-0.4232,-0.2659,0.1104,0.0482,0.0868,0.1912,0.0846,0.4031,0.0674,0.6522,6,white
-1.0146,1.8851,-0.61,0.0675,0.0432,0.066,0.2811,0.0588,0.5736,0.1461,0.6957,6,white
-0.4747,-0.6662,0.0094,0.0138,0.0532,0.0243,0.1521,0.0459,0.3876,0.0955,0.6812,6,white
-0.3204,-0.3624,-0.1971,0.1733,0.0714,0.1736,0.3295,0.1606,0.2326,0.2022,0.3478,6,white
-0.1661,2.1281,-1.7111,0.0291,0.1362,0.0486,0.0346,0.166,0.5116,0.2135,0.4783,6,red
-1.0146,-0.4232,-0.3347,0.1288,0.0698,0.1458,0.2995,0.1348,0.4109,0.1742,0.3913,6,white
-0.8604,-0.5447,-0.2659,0.1442,0.0764,0.191,0.288,0.1328,0.3876,0.073,0.4203,6,white
-0.3204,-0.3624,-0.1971,0.1733,0.0714,0.1736,0.3295,0.1606,0.2326,0.2022,0.3478,6,white
-0.3204,-0.4839,-0.1971,0.1733,0.0714,0.184,0.3548,0.161,0.2403,0.2022,0.3478,6,white
2.3796,0.9739,0.6976,0.0215,0.0997,0.0694,0.1037,0.2138,0.3411,0.2809,0.5072,6,red
3.6138,0.3058,2.5557,0.0337,0.1429,0.0556,0.0668,0.2369,0.2946,0.2191,0.4058,6,red
0.9139,0.1843,1.4546,0.0184,0.6711,0.0278,0.0461,0.208,0.2636,0.4719,0.1594,6,red
-0.3204,1.3384,-1.9864,0.0169,0.1246,0.059,0.0668,0.1868,0.5581,0.2303,0.2899,6,red
1.531,0.5487,1.3858,0.0261,0.1229,0.0451,0.0392,0.2022,0.4884,0.2191,0.4783,6,red
3.3052,-0.1498,1.5234,0.023,0.1246,0.0139,0.0207,0.2234,0.2016,0.2697,0.1739,6,red
-0.7832,-0.8484,-0.4723,0.2209,0.0764,0.0243,0.2627,0.2036,0.3643,0.1742,0.2319,6,white
0.1425,-0.4839,0.0094,0.0475,0.0382,0.0972,0.4309,0.0816,0.2946,0.2528,0.6522,6,white
0.7596,0.002,1.1793,0.1135,0.0615,0.1875,0.5,0.1714,0.2791,0.1685,0.3913,6,white
-0.3975,-0.7877,0.0094,0.0736,0.0631,0.0972,0.3088,0.1521,0.5194,0.1348,0.2464,6,white
-0.8604,1.2777,-1.1605,0.1411,0.0365,0.0625,0.2742,0.1656,0.4961,0.1404,0.3188,6,white
